id.plot,id.site,longitude,latitude,region,eco.id,eco.name,obs.year,esy4,site.type,hydrology,mngm.type,cwm.abu.sla,cwm.abu.height,cwm.abu.seedmass
M_TRE_A4,M_TRE,11.96757714,51.64524689,centre,654,Central European mixed forests,2023,R22,restored,fresh,mowing,215.92,0.53,0.00196
M_TRN_A1,M_TRN,11.96509704,51.64410826,centre,654,Central European mixed forests,2023,R,negative,moist,mowing,297.9,0.67,0.00247
M_TRN_A2,M_TRN,11.96509704,51.64410826,centre,654,Central European mixed forests,2023,R,negative,moist,mowing,266.68,0.82,0.00193
M_TRN_A3,M_TRN,11.96509704,51.64410826,centre,654,Central European mixed forests,2023,R,negative,moist,mowing,247.44,0.39,0.00136
M_TRN_A4,M_TRN,11.96509704,51.64410826,centre,654,Central European mixed forests,2023,?,negative,moist,mowing,289.51,0.58,0.002
M_TTH_A1,M_TTH,11.74525195,51.20022449,centre,654,Central European mixed forests,2023,R1A,restored,dry,grazing,186.38,0.21,6.2e-4
M_TTH_A2,M_TTH,11.74525195,51.20022449,centre,654,Central European mixed forests,2023,R1A,restored,dry,grazing,161.96,0.27,7.2e-4
M_TTH_A3,M_TTH,11.74525195,51.20022449,centre,654,Central European mixed forests,2023,R16,restored,dry,grazing,195.58,0.15,8.1e-4
M_TTH_A4,M_TTH,11.74525195,51.20022449,centre,654,Central European mixed forests,2023,R,restored,dry,grazing,187.48,0.15,8.1e-4
M_TTO_A1,M_TTO,11.73221691,51.18472096,centre,654,Central European mixed forests,2022,R1A,positive,dry,grazing,210.49,0.28,7.8e-4
M_TTO_A2,M_TTO,11.73221691,51.18472096,centre,654,Central European mixed forests,2022,R1A,positive,dry,grazing,188.85,0.22,5.3e-4
M_TTO_A3,M_TTO,11.73221691,51.18472096,centre,654,Central European mixed forests,2022,R1A,positive,dry,grazing,192.46,0.2,0.00104
M_TTO_A4,M_TTO,11.73221691,51.18472096,centre,654,Central European mixed forests,2022,R1A,positive,dry,grazing,172.46,0.16,0.00127
M_TTP_A1,M_TTP,11.75171156,51.20209679,centre,654,Central European mixed forests,2022,R1A,restored,dry,grazing,173.01,0.35,0.00142
M_TTP_A2,M_TTP,11.75171156,51.20209679,centre,654,Central European mixed forests,2022,R1A,restored,dry,grazing,163.93,0.31,0.00152
M_TTP_A3,M_TTP,11.75171156,51.20209679,centre,654,Central European mixed forests,2022,R1A,restored,dry,grazing,182.42,0.33,0.00152
M_TTP_A4,M_TTP,11.75171156,51.20209679,centre,654,Central European mixed forests,2022,R1A,restored,dry,grazing,148.9,0.31,0.00167
M_VOC_A1,M_VOC,12.33854304,51.85665776,centre,654,Central European mixed forests,2023,R,restored,fresh,mowing,242.14,0.44,0.00188
M_VOC_A2,M_VOC,12.33854304,51.85665776,centre,654,Central European mixed forests,2023,R22,restored,fresh,mowing,230.36,0.54,0.00198
M_VOC_A3,M_VOC,12.33854304,51.85665776,centre,654,Central European mixed forests,2023,R22,restored,fresh,mowing,251.47,0.57,0.00179
M_VOC_A4,M_VOC,12.33854304,51.85665776,centre,654,Central European mixed forests,2023,R,restored,fresh,mowing,234.8,0.51,0.00221
M_WDG_A1,M_WDG,11.4834876,52.2889212,centre,654,Central European mixed forests,2022,R22,restored,fresh,mowing,223.78,0.42,0.00179
M_WDG_A2,M_WDG,11.4834876,52.2889212,centre,654,Central European mixed forests,2022,R22,restored,fresh,mowing,214.66,0.38,0.00121
M_WDG_A3,M_WDG,11.4834876,52.2889212,centre,654,Central European mixed forests,2022,R,restored,fresh,mowing,175.92,0.32,0.00272
M_WDG_A4,M_WDG,11.4834876,52.2889212,centre,654,Central European mixed forests,2022,R,restored,fresh,mowing,191.58,0.36,0.00139
M_WED_A1,M_WED,11.48918164,52.2679638,centre,654,Central European mixed forests,2023,R22,restored,moist,mowing,246.8,0.72,0.00264
M_WED_A2,M_WED,11.48918164,52.2679638,centre,654,Central European mixed forests,2023,R22,restored,moist,mowing,231.65,0.71,0.00243
M_WED_A3,M_WED,11.48918164,52.2679638,centre,654,Central European mixed forests,2023,R22,restored,moist,mowing,229.9,0.83,0.00243
M_WED_A4,M_WED,11.48918164,52.2679638,centre,654,Central European mixed forests,2023,R22,restored,moist,mowing,275.05,0.69,0.00188
M_WEF_A1,M_WEF,11.17225431,52.17879519,centre,654,Central European mixed forests,2022,R,restored,moist,mowing,254.17,0.63,5.7e-4
M_WEF_A2,M_WEF,11.17225431,52.17879519,centre,654,Central European mixed forests,2022,Q53,restored,moist,mowing,182.5,0.76,7.2e-4
M_WEF_A3,M_WEF,11.17225431,52.17879519,centre,654,Central European mixed forests,2022,R,restored,moist,mowing,238.86,0.44,4.8e-4
M_WEF_A4,M_WEF,11.17225431,52.17879519,centre,654,Central European mixed forests,2022,R,restored,moist,mowing,241.87,0.61,0.00104
M_WLE_A1,M_WLE,11.20737972,52.18579459,centre,654,Central European mixed forests,2022,?,negative,moist,mowing,290.43,0.64,2.4e-4
M_WLE_A2,M_WLE,11.20737972,52.18579459,centre,654,Central European mixed forests,2022,R,negative,moist,mowing,253.83,0.65,0.00104
M_WLE_A3,M_WLE,11.20737972,52.18579459,centre,654,Central European mixed forests,2022,R,negative,moist,mowing,254.13,0.64,9.9e-4
M_WLE_A4,M_WLE,11.20737972,52.18579459,centre,654,Central European mixed forests,2022,R,negative,moist,mowing,256.16,0.66,9.4e-4
M_WUG_A1,M_WUG,11.91389537,51.85297179,centre,654,Central European mixed forests,2022,R,restored,fresh,grazing,242.55,0.5,0.00195
M_WUG_A2,M_WUG,11.91389537,51.85297179,centre,654,Central European mixed forests,2022,R,restored,fresh,grazing,235.36,0.49,0.00167
M_WUG_A3,M_WUG,11.91389537,51.85297179,centre,654,Central European mixed forests,2022,R,restored,fresh,grazing,246.23,0.46,0.00119
M_WUG_A4,M_WUG,11.91389537,51.85297179,centre,654,Central European mixed forests,2022,R,restored,fresh,grazing,244.61,0.36,0.00158
M_WUM_A1,M_WUM,11.94306453,51.83665149,centre,654,Central European mixed forests,2022,R,restored,fresh,grazing,236.99,0.5,0.0011
M_WUM_A2,M_WUM,11.94306453,51.83665149,centre,654,Central European mixed forests,2022,R,restored,fresh,grazing,210.74,0.56,0.00181
M_WUM_A3,M_WUM,11.94306453,51.83665149,centre,654,Central European mixed forests,2022,R,restored,fresh,grazing,221.9,0.57,7.9e-4
M_WUM_A4,M_WUM,11.94306453,51.83665149,centre,654,Central European mixed forests,2022,R36,restored,fresh,grazing,228.22,0.6,5.6e-4
M_WUN_A1,M_WUN,11.91088705,51.85409945,centre,654,Central European mixed forests,2022,V15,negative,fresh,mowing,196.91,0.45,0.00333
M_WUN_A2,M_WUN,11.91088705,51.85409945,centre,654,Central European mixed forests,2022,V15,negative,fresh,mowing,185.21,0.54,0.00219
M_WUN_A3,M_WUN,11.91088705,51.85409945,centre,654,Central European mixed forests,2022,V15,negative,fresh,mowing,194.56,0.51,0.00253
M_WUN_A4,M_WUN,11.91088705,51.85409945,centre,654,Central European mixed forests,2022,R22,negative,fresh,mowing,238.69,0.54,0.00134
M_WUP_A1,M_WUP,11.93649437,51.84281827,centre,654,Central European mixed forests,2022,R35,positive,fresh,grazing,244.46,0.66,8e-4
M_WUP_A2,M_WUP,11.93649437,51.84281827,centre,654,Central European mixed forests,2022,R35,positive,fresh,grazing,199.85,0.55,5.4e-4
M_WUP_A3,M_WUP,11.93649437,51.84281827,centre,654,Central European mixed forests,2022,R,positive,fresh,grazing,236.85,0.45,8e-4
M_WUP_A4,M_WUP,11.93649437,51.84281827,centre,654,Central European mixed forests,2022,V38,positive,fresh,grazing,170.08,0.64,3.4e-4
M_WUR_A1,M_WUR,11.95411022,51.83463992,centre,654,Central European mixed forests,2022,R,positive,moist,mowing,210.67,0.62,0.0025
M_WUR_A2,M_WUR,11.95411022,51.83463992,centre,654,Central European mixed forests,2022,R35,positive,moist,mowing,283.45,0.58,7.3e-4
M_WUR_A3,M_WUR,11.95411022,51.83463992,centre,654,Central European mixed forests,2022,R,positive,moist,mowing,248.39,0.65,7e-4
M_WUR_A4,M_WUR,11.95411022,51.83463992,centre,654,Central European mixed forests,2022,Qb,positive,moist,mowing,203.72,0.78,7.8e-4
N_AFE_A1,N_AFE,10.60355741,52.57145886,north,664,European Atlantic mixed forests,2023,R22,restored,fresh,both,263.56,0.64,0.00205
N_AFE_A2,N_AFE,10.60355741,52.57145886,north,664,European Atlantic mixed forests,2023,R22,restored,fresh,both,219,0.41,0.00134
N_AFE_A3,N_AFE,10.60355741,52.57145886,north,664,European Atlantic mixed forests,2023,R22,restored,fresh,both,218.34,0.35,0.00119
N_AFE_A4,N_AFE,10.60355741,52.57145886,north,664,European Atlantic mixed forests,2023,R22,restored,fresh,both,244.75,0.34,0.00121
N_ALA_A1,N_ALA,11.63909778,52.99585029,north,664,European Atlantic mixed forests,2022,R22,restored,fresh,mowing,223.43,0.58,6.2e-4
N_ALA_A2,N_ALA,11.63909778,52.99585029,north,664,European Atlantic mixed forests,2022,R22,restored,fresh,mowing,225.2,0.54,0.00126
N_ALA_A3,N_ALA,11.63909778,52.99585029,north,664,European Atlantic mixed forests,2022,R22,restored,fresh,mowing,223.27,0.56,0.00103
N_ALA_A4,N_ALA,11.63909778,52.99585029,north,664,European Atlantic mixed forests,2022,R22,restored,fresh,mowing,237.83,0.56,0.0011
N_ARE_A1,N_ARE,11.41380242,52.90835525,north,664,European Atlantic mixed forests,2022,R22,restored,fresh,mowing,265.1,0.36,6.4e-4
N_ARE_A2,N_ARE,11.41380242,52.90835525,north,664,European Atlantic mixed forests,2022,R22,restored,fresh,mowing,293.57,0.57,6.7e-4
N_ARE_A3,N_ARE,11.41380242,52.90835525,north,664,European Atlantic mixed forests,2022,R22,restored,fresh,mowing,286.03,0.56,6.7e-4
N_ARE_A4,N_ARE,11.41380242,52.90835525,north,664,European Atlantic mixed forests,2022,R22,restored,fresh,mowing,255.26,0.4,7.5e-4
N_BEB_A1,N_BEB,10.58705219,52.56455023,north,664,European Atlantic mixed forests,2022,R22,restored,fresh,both,285.43,0.52,0.00104
N_BEB_A2,N_BEB,10.58705219,52.56455023,north,664,European Atlantic mixed forests,2022,R22,restored,fresh,both,244.8,0.46,0.0015
N_BEB_A3,N_BEB,10.58705219,52.56455023,north,664,European Atlantic mixed forests,2022,R22,restored,fresh,both,289.09,0.55,8.5e-4
N_BEB_A4,N_BEB,10.58705219,52.56455023,north,664,European Atlantic mixed forests,2022,R22,restored,fresh,both,295.42,0.56,8.5e-4
N_BEN_A1,N_BEN,10.61579891,52.64595831,north,664,European Atlantic mixed forests,2023,R,negative,fresh,mowing,228.22,0.4,0.00356
N_BEN_A2,N_BEN,10.61579891,52.64595831,north,664,European Atlantic mixed forests,2023,R,negative,fresh,mowing,243.52,0.5,0.00118
N_BEN_A3,N_BEN,10.61579891,52.64595831,north,664,European Atlantic mixed forests,2023,R,negative,fresh,mowing,226.2,0.4,0.00332
N_BEN_A4,N_BEN,10.61579891,52.64595831,north,664,European Atlantic mixed forests,2023,R22,negative,fresh,mowing,230.98,0.44,0.00246
N_BIT_A1,N_BIT,9.712489826,54.06746828,north,664,European Atlantic mixed forests,2022,R22,restored,fresh,grazing,272.17,0.45,2.7e-4
N_BIT_A2,N_BIT,9.712489826,54.06746828,north,664,European Atlantic mixed forests,2022,R22,restored,fresh,grazing,210.01,0.32,9.5e-4
N_BIT_A3,N_BIT,9.712489826,54.06746828,north,664,European Atlantic mixed forests,2022,R22,restored,fresh,grazing,237.1,0.37,6.5e-4
N_BIT_A4,N_BIT,9.712489826,54.06746828,north,664,European Atlantic mixed forests,2022,R22,restored,fresh,grazing,264.05,0.45,4e-4
N_BLE_A1,N_BLE,10.74598821,53.33188724,north,664,European Atlantic mixed forests,2023,R22,positive,fresh,mowing,248.59,0.49,2.2e-4
N_BLE_A2,N_BLE,10.74598821,53.33188724,north,664,European Atlantic mixed forests,2023,R21,positive,fresh,mowing,269.47,0.38,4.7e-4
N_BLE_A3,N_BLE,10.74598821,53.33188724,north,664,European Atlantic mixed forests,2023,R22,positive,fresh,mowing,244.88,0.49,8.6e-4
N_BLE_A4,N_BLE,10.74598821,53.33188724,north,664,European Atlantic mixed forests,2023,R22,positive,fresh,mowing,248.77,0.44,4.9e-4
N_BLU_A1,N_BLU,11.15186993,52.90365006,north,664,European Atlantic mixed forests,2022,R,restored,fresh,mowing,278.51,0.97,0.00193
N_BLU_A2,N_BLU,11.15186993,52.90365006,north,664,European Atlantic mixed forests,2022,R,restored,fresh,mowing,210.17,0.53,8.8e-4
N_BLU_A3,N_BLU,11.15186993,52.90365006,north,664,European Atlantic mixed forests,2022,R,restored,fresh,mowing,199.5,0.45,6.3e-4
N_BLU_A4,N_BLU,11.15186993,52.90365006,north,664,European Atlantic mixed forests,2022,R,restored,fresh,mowing,239.73,0.49,7.2e-4
N_BRD_A1,N_BRD,11.4258011,53.05071543,north,664,European Atlantic mixed forests,2022,R22,restored,fresh,both,277.3,0.62,5e-4
N_BRD_A2,N_BRD,11.4258011,53.05071543,north,664,European Atlantic mixed forests,2022,R,restored,fresh,both,296,0.68,4.5e-4
N_BRD_A3,N_BRD,11.4258011,53.05071543,north,664,European Atlantic mixed forests,2022,R22,restored,fresh,both,283.12,0.61,5.5e-4
N_BRD_A4,N_BRD,11.4258011,53.05071543,north,664,European Atlantic mixed forests,2022,R,restored,fresh,both,282.01,0.54,5.9e-4
N_BRE_A1,N_BRE,10.66332693,53.60182733,north,664,European Atlantic mixed forests,2022,R21,restored,dry,mowing,235.79,0.3,8.3e-4
N_BRE_A2,N_BRE,10.66332693,53.60182733,north,664,European Atlantic mixed forests,2022,R22,restored,dry,mowing,236.85,0.41,8.3e-4
N_BRE_A3,N_BRE,10.66332693,53.60182733,north,664,European Atlantic mixed forests,2022,R,restored,dry,mowing,202.29,0.29,0.00168
N_BRE_A4,N_BRE,10.66332693,53.60182733,north,664,European Atlantic mixed forests,2022,R,restored,dry,mowing,191.62,0.34,0.00168
N_BRO_A1,N_BRO,10.66569268,53.46791394,north,664,European Atlantic mixed forests,2023,R,restored,dry,grazing,223.7,0.22,3.2e-4
N_BRO_A2,N_BRO,10.66569268,53.46791394,north,664,European Atlantic mixed forests,2023,R,restored,dry,grazing,207.62,0.11,2.6e-4
N_BRO_A3,N_BRO,10.66569268,53.46791394,north,664,European Atlantic mixed forests,2023,R1P,restored,dry,grazing,214.61,0.14,2.7e-4
N_BRO_A4,N_BRO,10.66569268,53.46791394,north,664,European Atlantic mixed forests,2023,R1P,restored,dry,grazing,217,0.15,2.9e-4
N_BU1_A1,N_BU1,9.774601422,54.09915593,north,664,European Atlantic mixed forests,2022,R21,negative,fresh,grazing,308.13,0.39,3.6e-4
N_BU1_A2,N_BU1,9.774601422,54.09915593,north,664,European Atlantic mixed forests,2022,R21,negative,fresh,grazing,305.03,0.36,4e-4
N_BU1_A3,N_BU1,9.774601422,54.09915593,north,664,European Atlantic mixed forests,2022,R22,negative,fresh,grazing,315.69,0.42,3.1e-4
N_BU1_A4,N_BU1,9.774601422,54.09915593,north,664,European Atlantic mixed forests,2022,R22,negative,fresh,grazing,303.36,0.5,4.1e-4
N_BU2_A1,N_BU2,9.766568712,54.09996863,north,664,European Atlantic mixed forests,2022,R,negative,moist,grazing,275.94,0.53,6.1e-4
N_BU2_A2,N_BU2,9.766568712,54.09996863,north,664,European Atlantic mixed forests,2022,R36,negative,moist,grazing,269.88,0.57,0.0011
N_BU2_A3,N_BU2,9.766568712,54.09996863,north,664,European Atlantic mixed forests,2022,R,negative,moist,grazing,289.2,0.57,7.2e-4
N_BU2_A4,N_BU2,9.766568712,54.09996863,north,664,European Atlantic mixed forests,2022,R,negative,moist,grazing,303.14,0.58,5.7e-4
N_CAM_A1,N_CAM,9.825099354,53.15047911,north,664,European Atlantic mixed forests,2023,R21,positive,dry,grazing,182.66,0.29,0.00367
N_CAM_A2,N_CAM,9.825099354,53.15047911,north,664,European Atlantic mixed forests,2023,R21,positive,dry,grazing,187.3,0.29,0.00326
N_CAM_A3,N_CAM,9.825099354,53.15047911,north,664,European Atlantic mixed forests,2023,R21,positive,dry,grazing,178.5,0.29,0.00426
N_CAM_A4,N_CAM,9.825099354,53.15047911,north,664,European Atlantic mixed forests,2023,R,positive,dry,grazing,168.78,0.24,0.00238
N_CNI_A1,N_CNI,10.85101826,53.24958879,north,664,European Atlantic mixed forests,2023,R22,restored,moist,both,288.48,0.4,2.3e-4
N_CNI_A2,N_CNI,10.85101826,53.24958879,north,664,European Atlantic mixed forests,2023,R22,restored,moist,both,260.59,0.36,6.3e-4
N_CNI_A3,N_CNI,10.85101826,53.24958879,north,664,European Atlantic mixed forests,2023,R22,restored,moist,both,280.76,0.35,3.6e-4
N_CNI_A4,N_CNI,10.85101826,53.24958879,north,664,European Atlantic mixed forests,2023,R22,restored,moist,both,278.1,0.39,2.9e-4
N_DAM_A1,N_DAM,11.13755266,53.12415583,north,664,European Atlantic mixed forests,2022,R,restored,fresh,mowing,280.29,1.18,0.00257
N_DAM_A2,N_DAM,11.13755266,53.12415583,north,664,European Atlantic mixed forests,2022,R22,restored,fresh,mowing,281.83,1.17,0.00256
N_DAM_A3,N_DAM,11.13755266,53.12415583,north,664,European Atlantic mixed forests,2022,R,restored,fresh,mowing,272.34,1.13,0.00248
N_DAM_A4,N_DAM,11.13755266,53.12415583,north,664,European Atlantic mixed forests,2022,R22,restored,fresh,mowing,279.95,1.15,0.00251
N_DUM_A1,N_DUM,10.96713715,52.90104063,north,664,European Atlantic mixed forests,2023,R,positive,moist,mowing,235.11,0.43,8.7e-4
N_DUM_A2,N_DUM,10.96713715,52.90104063,north,664,European Atlantic mixed forests,2023,R,positive,moist,mowing,230.66,0.49,0.0017
N_DUM_A3,N_DUM,10.96713715,52.90104063,north,664,European Atlantic mixed forests,2023,R22,positive,moist,mowing,270.46,0.49,6e-4
N_DUM_A4,N_DUM,10.96713715,52.90104063,north,664,European Atlantic mixed forests,2023,R22,positive,moist,mowing,261.46,0.44,8.5e-4
N_EIC_A1,N_EIC,9.966582081,53.15894547,north,664,European Atlantic mixed forests,2023,R,restored,dry,both,208.3,0.35,5e-4
N_EIC_A2,N_EIC,9.966582081,53.15894547,north,664,European Atlantic mixed forests,2023,R22,restored,dry,both,245.16,0.41,3.8e-4
N_EIC_A3,N_EIC,9.966582081,53.15894547,north,664,European Atlantic mixed forests,2023,R,restored,dry,both,194.98,0.32,0.0014
N_EIC_A4,N_EIC,9.966582081,53.15894547,north,664,European Atlantic mixed forests,2023,R,restored,dry,both,224.25,0.39,5.2e-4
N_ELB_A1,N_ELB,11.21872812,53.12500769,north,664,European Atlantic mixed forests,2023,R22,restored,fresh,grazing,217.53,0.65,9.5e-4
N_ELB_A2,N_ELB,11.21872812,53.12500769,north,664,European Atlantic mixed forests,2023,R22,restored,fresh,grazing,230.09,0.62,0.00117
N_ELB_A3,N_ELB,11.21872812,53.12500769,north,664,European Atlantic mixed forests,2023,R22,restored,fresh,grazing,232.64,0.74,0.00111
N_ELB_A4,N_ELB,11.21872812,53.12500769,north,664,European Atlantic mixed forests,2023,R22,restored,fresh,grazing,234.57,0.81,0.00132
N_FLA_A1,N_FLA,10.30145646,53.28602734,north,664,European Atlantic mixed forests,2023,?,negative,moist,mowing,191.64,0.55,0.00427
N_FLA_A2,N_FLA,10.30145646,53.28602734,north,664,European Atlantic mixed forests,2023,R,negative,moist,mowing,186.16,0.64,0.00215
N_FLA_A3,N_FLA,10.30145646,53.28602734,north,664,European Atlantic mixed forests,2023,R,negative,moist,mowing,206.38,0.5,0.00494
N_FLA_A4,N_FLA,10.30145646,53.28602734,north,664,European Atlantic mixed forests,2023,R,negative,moist,mowing,225.92,0.53,0.00297
N_GAM_A1,N_GAM,10.54880198,52.51725778,north,664,European Atlantic mixed forests,2022,R,restored,fresh,both,261.23,0.45,0.00104
N_GAM_A2,N_GAM,10.54880198,52.51725778,north,664,European Atlantic mixed forests,2022,R,restored,fresh,both,254.48,0.45,0.00137
N_GAM_A3,N_GAM,10.54880198,52.51725778,north,664,European Atlantic mixed forests,2022,R,restored,fresh,both,289.63,0.54,8.8e-4
N_GAM_A4,N_GAM,10.54880198,52.51725778,north,664,European Atlantic mixed forests,2022,R,restored,fresh,both,262.5,0.48,0.00124
N_GAR_A1,N_GAR,10.65708759,53.33546428,north,664,European Atlantic mixed forests,2022,R,restored,fresh,mowing,301.4,0.27,6e-4
N_GAR_A2,N_GAR,10.65708759,53.33546428,north,664,European Atlantic mixed forests,2022,R,restored,fresh,mowing,306.22,0.27,6e-4
N_GAR_A3,N_GAR,10.65708759,53.33546428,north,664,European Atlantic mixed forests,2022,R,restored,fresh,mowing,298.5,0.3,7.3e-4
N_GAR_A4,N_GAR,10.65708759,53.33546428,north,664,European Atlantic mixed forests,2022,R,restored,fresh,mowing,290.25,0.43,6.4e-4
N_GBI_A1,N_GBI,11.21682835,52.89239537,north,664,European Atlantic mixed forests,2022,R22,positive,moist,mowing,265.1,0.42,7.1e-4
N_GBI_A2,N_GBI,11.21682835,52.89239537,north,664,European Atlantic mixed forests,2022,R,positive,moist,mowing,241.87,0.46,7.8e-4
N_GBI_A3,N_GBI,11.21682835,52.89239537,north,664,European Atlantic mixed forests,2022,R22,positive,moist,mowing,244.45,0.5,7.3e-4
N_GBI_A4,N_GBI,11.21682835,52.89239537,north,664,European Atlantic mixed forests,2022,V,positive,moist,mowing,254.08,0.44,0.00143
N_GUT_A1,N_GUT,10.7350907,53.17096801,north,664,European Atlantic mixed forests,2023,R,restored,fresh,mowing,247.14,0.41,0.00121
N_GUT_A2,N_GUT,10.7350907,53.17096801,north,664,European Atlantic mixed forests,2023,R,restored,fresh,mowing,274.05,0.54,8.5e-4
N_GUT_A3,N_GUT,10.7350907,53.17096801,north,664,European Atlantic mixed forests,2023,R,restored,fresh,mowing,262.27,0.51,0.00163
N_GUT_A4,N_GUT,10.7350907,53.17096801,north,664,European Atlantic mixed forests,2023,R,restored,fresh,mowing,240.31,0.36,0.00138
N_HAI_A1,N_HAI,9.734085864,53.59957298,north,664,European Atlantic mixed forests,2022,R35,restored,moist,grazing,277.32,0.53,8.3e-4
N_HAI_A2,N_HAI,9.734085864,53.59957298,north,664,European Atlantic mixed forests,2022,R,restored,moist,grazing,294.53,0.62,4.2e-4
N_HAI_A3,N_HAI,9.734085864,53.59957298,north,664,European Atlantic mixed forests,2022,R,restored,moist,grazing,274.22,0.55,5.7e-4
N_HAI_A4,N_HAI,9.734085864,53.59957298,north,664,European Atlantic mixed forests,2022,R,restored,moist,grazing,317.72,0.66,3.9e-4
N_HOH_A1,N_HOH,11.41839008,53.07004693,north,664,European Atlantic mixed forests,2023,R,restored,dry,both,226.76,0.39,5.6e-4
N_HOH_A2,N_HOH,11.41839008,53.07004693,north,664,European Atlantic mixed forests,2023,V38,restored,dry,both,208.14,0.71,3.8e-4
N_HOH_A3,N_HOH,11.41839008,53.07004693,north,664,European Atlantic mixed forests,2023,R22,restored,dry,both,267.02,0.43,4.5e-4
N_HOH_A4,N_HOH,11.41839008,53.07004693,north,664,European Atlantic mixed forests,2023,R22,restored,dry,both,246.54,0.34,4.8e-4
N_HOR_A1,N_HOR,10.18559932,53.09655483,north,664,European Atlantic mixed forests,2022,V,restored,dry,mowing,261.26,0.62,2.3e-4
N_HOR_A2,N_HOR,10.18559932,53.09655483,north,664,European Atlantic mixed forests,2022,R22,restored,dry,mowing,287.58,0.47,4.5e-4
N_HOR_A3,N_HOR,10.18559932,53.09655483,north,664,European Atlantic mixed forests,2022,V37,restored,dry,mowing,232.27,0.55,0.00187
N_HOR_A4,N_HOR,10.18559932,53.09655483,north,664,European Atlantic mixed forests,2022,V15,restored,dry,mowing,234.55,0.68,0.00177
N_HOY_A1,N_HOY,11.16556556,52.8977337,north,664,European Atlantic mixed forests,2022,R,restored,moist,both,249.63,0.52,0.00169
N_HOY_A2,N_HOY,11.16556556,52.8977337,north,664,European Atlantic mixed forests,2022,R,restored,moist,both,263.01,0.43,0.00147
N_HOY_A3,N_HOY,11.16556556,52.8977337,north,664,European Atlantic mixed forests,2022,R,restored,moist,both,205.21,0.56,0.00205
N_HOY_A4,N_HOY,11.16556556,52.8977337,north,664,European Atlantic mixed forests,2022,R,restored,moist,both,254.8,0.43,0.00112
N_ISE_A1,N_ISE,10.61617118,52.58565925,north,664,European Atlantic mixed forests,2022,R21,positive,dry,both,223.42,0.42,0.00093000000000000005
N_ISE_A2,N_ISE,10.61617118,52.58565925,north,664,European Atlantic mixed forests,2022,R22,positive,dry,both,279.49,0.52,4.9e-4
N_ISE_A3,N_ISE,10.61617118,52.58565925,north,664,European Atlantic mixed forests,2022,R22,positive,dry,both,221.46,0.43,0.00218
N_ISE_A4,N_ISE,10.61617118,52.58565925,north,664,European Atlantic mixed forests,2022,R21,positive,dry,both,209.41,0.4,0.00135
N_JAS_A1,N_JAS,10.76861238,53.31423676,north,664,European Atlantic mixed forests,2023,R21,restored,fresh,mowing,229.76,0.37,0.00108
N_JAS_A2,N_JAS,10.76861238,53.31423676,north,664,European Atlantic mixed forests,2023,R21,restored,fresh,mowing,222.87,0.49,0.00251
N_JAS_A3,N_JAS,10.76861238,53.31423676,north,664,European Atlantic mixed forests,2023,R22,restored,fresh,mowing,211.83,0.44,0.00371
N_JAS_A4,N_JAS,10.76861238,53.31423676,north,664,European Atlantic mixed forests,2023,R22,restored,fresh,mowing,237.72,0.58,0.00177
N_KAP_A1,N_KAP,11.50973785,53.02310201,north,664,European Atlantic mixed forests,2023,R,restored,fresh,mowing,256.02,0.53,0.00183
N_KAP_A2,N_KAP,11.50973785,53.02310201,north,664,European Atlantic mixed forests,2023,R22,restored,fresh,mowing,228.11,0.41,0.00122
N_KAP_A3,N_KAP,11.50973785,53.02310201,north,664,European Atlantic mixed forests,2023,R22,restored,fresh,mowing,256,0.38,3.9e-4
N_KAP_A4,N_KAP,11.50973785,53.02310201,north,664,European Atlantic mixed forests,2023,R22,restored,fresh,mowing,237.49,0.37,5.7e-4
N_KIR_A1,N_KIR,10.16907367,53.42338413,north,664,European Atlantic mixed forests,2022,R,positive,moist,both,204.45,0.6,9.1e-4
N_KIR_A2,N_KIR,10.16907367,53.42338413,north,664,European Atlantic mixed forests,2022,R22,positive,moist,both,230.59,0.48,0.00263
N_KIR_A3,N_KIR,10.16907367,53.42338413,north,664,European Atlantic mixed forests,2022,R22,positive,moist,both,233.95,0.48,0.00175
N_KIR_A4,N_KIR,10.16907367,53.42338413,north,664,European Atlantic mixed forests,2022,R22,positive,moist,both,205.91,0.42,0.00336
N_KRI_A1,N_KRI,11.28477841,52.8908079,north,664,European Atlantic mixed forests,2022,R,restored,fresh,mowing,245.82,0.43,0.0018
N_KRI_A2,N_KRI,11.28477841,52.8908079,north,664,European Atlantic mixed forests,2022,R,restored,fresh,mowing,228.23,0.39,0.00184
N_KRI_A3,N_KRI,11.28477841,52.8908079,north,664,European Atlantic mixed forests,2022,R,restored,fresh,mowing,217.19,0.32,6.5e-4
N_KRI_A4,N_KRI,11.28477841,52.8908079,north,664,European Atlantic mixed forests,2022,R,restored,fresh,mowing,227.88,0.36,0.00093000000000000005
N_LUB_A1,N_LUB,11.1899045,52.90165593,north,664,European Atlantic mixed forests,2023,R,restored,fresh,mowing,224.15,0.41,0.00106
N_LUB_A2,N_LUB,11.1899045,52.90165593,north,664,European Atlantic mixed forests,2023,R22,restored,fresh,mowing,255.79,0.42,0.00213
N_LUB_A3,N_LUB,11.1899045,52.90165593,north,664,European Atlantic mixed forests,2023,R22,restored,fresh,mowing,248.06,0.42,8.6e-4
N_LUB_A4,N_LUB,11.1899045,52.90165593,north,664,European Atlantic mixed forests,2023,R,restored,fresh,mowing,234.38,0.44,0.00121
